rel_path,dir_rel,name,ext,size_bytes,mtime_iso,mtime_epoch,is_symlink,depth,sha1
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/handoff_note.template.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,handoff_note.template.json,.json,158,2026-02-18T04:24:42,1771410282,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/integrator_final_report.template.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,integrator_final_report.template.txt,.txt,49,2026-02-18T04:24:41,1771410281,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/integrator_prompt.template.md,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,integrator_prompt.template.md,.md,93,2026-02-18T04:25:06,1771410306,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/log_index.template.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,log_index.template.json,.json,91,2026-02-18T04:24:54,1771410294,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/merge_plan.template.md,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,merge_plan.template.md,.md,46,2026-02-18T04:24:53,1771410293,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/scope_lock.template.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,scope_lock.template.json,.json,188,2026-02-18T04:24:41,1771410281,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/status.template.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,status.template.json,.json,304,2026-02-19T13:42:27,1771530147,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/worker_prompt.template.md,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,worker_prompt.template.md,.md,91,2026-02-18T04:25:05,1771410305,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/worker_status.template.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,worker_status.template.json,.json,304,2026-02-19T13:42:31,1771530151,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/worker_suggestions.template.md,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,worker_suggestions.template.md,.md,60,2026-02-18T04:24:30,1771410270,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory/worker_summary.template.md,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,worker_summary.template.md,.md,85,2026-02-18T04:24:30,1771410270,0,10,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/health/package.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/health,package.json,.json,630,2026-02-23T18:04:10,1771891450,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/health/src/check_repo_health.mjs,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/health/src,check_repo_health.mjs,.mjs,9431,2026-02-18T00:03:14,1771394594,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/README.md,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,README.md,.md,3400,2026-02-26T18:15:44,1772151344,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/__init__.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,__init__.py,.py,85,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/constants.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,constants.py,.py,1557,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/debt_parser.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,debt_parser.py,.py,2137,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/federation.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,federation.py,.py,5693,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/hashing.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,hashing.py,.py,880,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/io_ops.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,io_ops.py,.py,1781,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/meta_orchestrator.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,meta_orchestrator.py,.py,9500,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/pathing.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,pathing.py,.py,1802,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/registry.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,registry.py,.py,3799,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/report_parser.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,report_parser.py,.py,3004,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/report_writer.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta,report_writer.py,.py,4293,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/schemas/federation_status.schema.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/schemas,federation_status.schema.json,.json,2066,2026-02-26T18:15:44,1772151344,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/tests/__init__.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/tests,__init__.py,.py,35,2026-02-26T18:15:42,1772151342,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/tests/test_meta_orchestrator.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/tests,test_meta_orchestrator.py,.py,6215,2026-02-26T18:15:42,1772151342,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/wrappers/Run-MetaGov.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/wrappers,Run-MetaGov.ps1,.ps1,2324,2026-02-26T18:15:42,1772151342,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/Docs-Doctor.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops,Docs-Doctor.ps1,.ps1,1524,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/REPORT_CANONICAL_RUNS.md,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops,REPORT_CANONICAL_RUNS.md,.md,3423,2026-02-26T18:15:44,1772151344,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/Validate-CanonicalRuns.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops,Validate-CanonicalRuns.ps1,.ps1,30551,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/_write_text_file.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops,_write_text_file.py,.py,2373,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/docs_doctor.py,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops,docs_doctor.py,.py,13691,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/tests/DocsGovos.Tests.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/tests,DocsGovos.Tests.ps1,.ps1,3637,2026-02-26T18:15:42,1772151342,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/Install-HitechHooks.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,Install-HitechHooks.ps1,.ps1,2369,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/Invoke-HitechAllInOneRunReport.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,Invoke-HitechAllInOneRunReport.ps1,.ps1,2105,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/Invoke-HitechRunsDoctor.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,Invoke-HitechRunsDoctor.ps1,.ps1,2341,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/Invoke-HitechRunsEnsure.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,Invoke-HitechRunsEnsure.ps1,.ps1,2210,2026-02-26T18:15:42,1772151342,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/check_dependency_hygiene.mjs,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,check_dependency_hygiene.mjs,.mjs,2243,2026-02-23T18:04:19,1771891459,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/generate_docs_index.mjs,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,generate_docs_index.mjs,.mjs,2359,2026-02-23T18:07:33,1771891653,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/package.json,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,package.json,.json,746,2026-02-23T18:04:10,1771891450,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/safe_swap_contract.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,safe_swap_contract.ps1,.ps1,13688,2026-02-24T18:42:40,1771980160,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/smoke_node_python_bridge.mjs,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,smoke_node_python_bridge.mjs,.mjs,5114,2026-02-23T18:11:53,1771891913,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/validate_env.mjs,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,validate_env.mjs,.mjs,1982,2026-02-23T18:04:19,1771891459,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/validate_workspace_boundaries.mjs,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts,validate_workspace_boundaries.mjs,.mjs,5660,2026-02-23T18:04:19,1771891459,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib/Invoke-External.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib,Invoke-External.ps1,.ps1,5830,2026-02-23T16:28:35,1771885715,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib/Make-DiffBundle.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib,Make-DiffBundle.ps1,.ps1,20295,2026-02-24T18:42:40,1771980160,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib/Write-RunReport.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib,Write-RunReport.ps1,.ps1,5307,2026-02-23T19:15:27,1771895727,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib/Write-UnifiedDiff.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/lib,Write-UnifiedDiff.ps1,.ps1,5841,2026-02-24T18:42:40,1771980160,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/safe-swap/SAFE_SWAP_CONTRACT.ps1,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/scripts/safe-swap,SAFE_SWAP_CONTRACT.ps1,.ps1,14958,2026-02-23T19:15:27,1771895727,0,9,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/snapshot/hos_snapshot.ts,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/snapshot,hos_snapshot.ts,.ts,13561,2026-02-22T15:20:15,1771795215,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/snapshot/validate_snapshot.ts,tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/snapshot,validate_snapshot.ts,.ts,6721,2026-02-22T15:19:33,1771795173,0,8,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/HASHES_BEFORE.csv,tools/codex/_triage/snapshots/SNAP_20260226_1/meta,HASHES_BEFORE.csv,.csv,60815,2026-02-26T23:48:37,1772171317,0,6,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/GIT_BRANCH.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,GIT_BRANCH.txt,.txt,6,2026-02-26T23:48:32,1772171312,0,7,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/GIT_DIFF.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,GIT_DIFF.txt,.txt,35343,2026-02-26T23:48:32,1772171312,0,7,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/GIT_HEAD.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,GIT_HEAD.txt,.txt,42,2026-02-26T23:48:32,1772171312,0,7,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/GIT_LOG_30.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,GIT_LOG_30.txt,.txt,1452,2026-02-26T23:48:32,1772171312,0,7,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/GIT_REMOTE.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,GIT_REMOTE.txt,.txt,127,2026-02-26T23:48:33,1772171313,0,7,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/GIT_STATUS_FULL.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,GIT_STATUS_FULL.txt,.txt,735,2026-02-26T23:48:32,1772171312,0,7,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/GIT_STATUS_SHORT.txt,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,GIT_STATUS_SHORT.txt,.txt,318,2026-02-26T23:48:32,1772171312,0,7,
tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE/META.json,tools/codex/_triage/snapshots/SNAP_20260226_1/meta/BEFORE,META.json,.json,120,2026-02-26T23:48:32,1772171312,0,7,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/BRIDGE_DATA.json,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,BRIDGE_DATA.json,.json,17069,2026-02-28T17:57:18,1772323038,0,4,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/BRIDGE_REPORT.md,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,BRIDGE_REPORT.md,.md,7451,2026-02-28T17:56:11,1772322971,0,4,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/COMMANDS_SMOKE.md,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,COMMANDS_SMOKE.md,.md,637,2026-02-28T17:58:28,1772323108,0,4,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/FILES_TO_ADD_RUN1.md,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,FILES_TO_ADD_RUN1.md,.md,5269,2026-02-28T17:58:00,1772323080,0,4,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/FILES_TO_TOUCH_RUN1.md,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,FILES_TO_TOUCH_RUN1.md,.md,2723,2026-02-28T17:57:34,1772323054,0,4,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/FILES_TO_TOUCH_RUN2.md,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,FILES_TO_TOUCH_RUN2.md,.md,1417,2026-02-28T17:58:10,1772323090,0,4,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/PASTE_BACK_TO_CHATGPT.md,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,PASTE_BACK_TO_CHATGPT.md,.md,5877,2026-02-28T17:58:57,1772323137,0,4,
tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE/RISK_NOTES.md,tools/codex/bridge/KEYSTONE_PITCH_2SCREENS_BRIDGE,RISK_NOTES.md,.md,2312,2026-02-28T17:58:23,1772323103,0,4,
tools/codex/contracts/factory/contracts_registry.json,tools/codex/contracts/factory,contracts_registry.json,.json,2867,2026-03-01T13:58:10,1772395090,0,4,
tools/codex/contracts/factory/factory_config.json,tools/codex/contracts/factory,factory_config.json,.json,1243,2026-03-01T13:58:18,1772395098,0,4,
tools/codex/contracts/factory/file_ownership_rules.json,tools/codex/contracts/factory,file_ownership_rules.json,.json,788,2026-03-01T13:58:50,1772395130,0,4,
tools/codex/contracts/factory/improvements_registry.json,tools/codex/contracts/factory,improvements_registry.json,.json,92021,2026-02-18T04:27:30,1771410450,0,4,
tools/codex/contracts/factory/preflight_required_files.json,tools/codex/contracts/factory,preflight_required_files.json,.json,429,2026-02-18T04:24:20,1771410260,0,4,
tools/codex/contracts/factory/vocabulary.json,tools/codex/contracts/factory,vocabulary.json,.json,881,2026-03-01T14:11:49,1772395909,0,4,
tools/codex/dispatch/ahk_template.ahk,tools/codex/dispatch,ahk_template.ahk,.ahk,23981,2026-02-28T08:31:48,1772289108,0,3,
tools/codex/dispatch/dispatch_prompts.py,tools/codex/dispatch,dispatch_prompts.py,.py,22042,2026-03-04T14:51:09,1772657469,0,3,
tools/codex/dispatch/execution_rules.json,tools/codex/dispatch,execution_rules.json,.json,1522,2026-03-04T08:24:35,1772634275,0,3,
tools/codex/dispatch/prompt_pack_20260304_061005_61C9.txt,tools/codex/dispatch,prompt_pack_20260304_061005_61C9.txt,.txt,26981,2026-03-04T00:12:00,1772604720,0,3,
tools/codex/dispatch/prompt_pack_20260305_092736_F9A0_luxury.txt,tools/codex/dispatch,prompt_pack_20260305_092736_F9A0_luxury.txt,.txt,17893,2026-03-05T03:36:12,1772703372,0,3,
tools/codex/dispatch/rework_policy.json,tools/codex/dispatch,rework_policy.json,.json,651,2026-03-04T08:24:42,1772634282,0,3,
tools/codex/dispatch/rework_task_bank.json,tools/codex/dispatch,rework_task_bank.json,.json,27402,2026-03-05T04:18:57,1772705937,0,3,
tools/codex/dispatch/run_iter.ps1,tools/codex/dispatch,run_iter.ps1,.ps1,63365,2026-03-04T08:23:44,1772634224,0,3,
tools/codex/dispatch/run_manual_flow.ps1,tools/codex/dispatch,run_manual_flow.ps1,.ps1,1151,2026-03-04T04:32:43,1772620363,0,3,
tools/codex/dispatch/task_bank_refresh.py,tools/codex/dispatch,task_bank_refresh.py,.py,22434,2026-03-04T06:59:28,1772629168,0,3,
tools/codex/dispatch/task_bank_sources.json,tools/codex/dispatch,task_bank_sources.json,.json,5085,2026-03-04T08:40:44,1772635244,0,3,
tools/codex/dispatch/task_bank_state.json,tools/codex/dispatch,task_bank_state.json,.json,296,2026-03-05T04:18:57,1772705937,0,3,
tools/codex/dispatch/validator.py,tools/codex/dispatch,validator.py,.py,145465,2026-03-04T14:51:24,1772657484,0,3,
tools/codex/dispatch/reports/task_bank_health.json,tools/codex/dispatch/reports,task_bank_health.json,.json,630,2026-03-05T04:18:57,1772705937,0,4,
tools/codex/examples/factory/README.md,tools/codex/examples/factory,README.md,.md,76,2026-02-18T04:25:05,1771410305,0,4,
tools/codex/examples/factory/sample_RUN_MANIFEST.json,tools/codex/examples/factory,sample_RUN_MANIFEST.json,.json,437,2026-02-18T04:25:16,1771410316,0,4,
tools/codex/factory/__init__.py,tools/codex/factory,__init__.py,.py,49,2026-02-18T06:52:16,1771419136,0,3,
tools/codex/factory/__main__.py,tools/codex/factory,__main__.py,.py,1004,2026-02-27T13:30:29,1772220629,0,3,
tools/codex/factory/anti_padding_policy.json,tools/codex/factory,anti_padding_policy.json,.json,144,2026-03-04T04:14:11,1772619251,0,3,
tools/codex/factory/attestations.py,tools/codex/factory,attestations.py,.py,2792,2026-02-18T06:53:43,1771419223,0,3,
tools/codex/factory/cli.py,tools/codex/factory,cli.py,.py,35717,2026-03-04T15:37:20,1772660240,0,3,
tools/codex/factory/common.py,tools/codex/factory,common.py,.py,3946,2026-02-18T04:17:23,1771409843,0,3,
tools/codex/factory/config.py,tools/codex/factory,config.py,.py,7260,2026-03-04T15:29:51,1772659791,0,3,
tools/codex/factory/context_layer.py,tools/codex/factory,context_layer.py,.py,15036,2026-03-04T08:26:32,1772634392,0,3,
tools/codex/factory/contracts.py,tools/codex/factory,contracts.py,.py,35162,2026-03-01T14:53:25,1772398405,0,3,
tools/codex/factory/diffing.py,tools/codex/factory,diffing.py,.py,1254,2026-02-19T13:50:34,1771530634,0,3,
tools/codex/factory/doctor.py,tools/codex/factory,doctor.py,.py,8755,2026-03-04T15:37:10,1772660230,0,3,
tools/codex/factory/factory.config.json,tools/codex/factory,factory.config.json,.json,2473,2026-03-01T13:59:05,1772395145,0,3,
tools/codex/factory/fs_guard.py,tools/codex/factory,fs_guard.py,.py,1673,2026-02-18T04:56:32,1771412192,0,3,
tools/codex/factory/hardening_bundle.py,tools/codex/factory,hardening_bundle.py,.py,12106,2026-02-18T04:35:24,1771410924,0,3,
tools/codex/factory/integrator.py,tools/codex/factory,integrator.py,.py,43143,2026-03-04T15:50:39,1772661039,0,3,
