dir_rel,file_count,total_size_bytes,total_size_mb
tools/codex/B_tooling/RUN_20260226_180543/LOGS,1,108,0.0
tools/codex/B_tooling/RUN_20260226_180629/LOGS,1,108,0.0
tools/codex/B_tooling/RUN_20260226_180800/LOGS,1,108,0.0
tools/codex/runs/20260228_164549_2F73/B_tooling/LOGS,1,106,0.0
tools/codex/runs/20260228_183257_093E/B_tooling/LOGS,1,106,0.0
tools/codex/A_core/RUN_20260226_180152/LOGS,1,105,0.0
tools/codex/A_core/RUN_20260226_180339/LOGS,1,105,0.0
tools/codex/A_core/RUN_20260226_180543/LOGS,1,105,0.0
tools/codex/A_core/RUN_20260226_180629/LOGS,1,105,0.0
tools/codex/A_core/RUN_20260226_180800/LOGS,1,105,0.0
docs/compliance,6,104,0.0
policies,2,104,0.0
tools/codex/runs/20260301_011534_EF0A/Z_aggregator/LOGS,1,104,0.0
tools/codex/runs/20260228_022339_6C65/D_validation/LOGS,1,103,0.0
tools/codex/runs/20260228_022339_6C65/Z_aggregator/LOGS,1,103,0.0
tools/codex/runs/20260228_022339_6C65/Z_integrator/LOGS,1,103,0.0
tools/codex/runs/20260301_011534_EF0A/D_validation/LOGS,1,103,0.0
tools/codex/runs/20260228_164549_2F73/C_features/LOGS,1,102,0.0
tools/codex/runs/20260228_183257_093E/C_features/LOGS,1,102,0.0
tools/codex/runs/20260228_022339_6C65/C_features/LOGS,1,101,0.0
tools/codex/runs/20260301_011534_EF0A/C_features/LOGS,1,101,0.0
tools/codex/runs/20260228_022339_6C65/B_tooling/LOGS,1,100,0.0
tools/codex/runs/20260301_011534_EF0A/B_tooling/LOGS,1,100,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/A_worker/LOGS,1,99,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/B_worker/LOGS,1,99,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/C_worker/LOGS,1,99,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/D_worker/LOGS,1,99,0.0
tools/codex/runs/20260228_022339_6C65/A_core/LOGS,1,97,0.0
tools/codex/runs/20260301_011534_EF0A/A_core/LOGS,1,97,0.0
docs/releases,4,94,0.0
tools/codex/runs/20260228_1/D_validation/LOGS,1,93,0.0
tools/codex/runs/20260228_1/Z_aggregator/LOGS,1,93,0.0
tools/codex/runs/20260228_1/Z_integrator/LOGS,1,93,0.0
tools/codex/runs/20260228_2/D_validation/LOGS,1,93,0.0
tools/codex/runs/20260228_2/Z_aggregator/LOGS,1,93,0.0
tools/codex/runs/20260228_2/Z_integrator/LOGS,1,93,0.0
tools/codex/runs/20260228_1/C_features/LOGS,1,91,0.0
tools/codex/runs/20260228_2/C_features/LOGS,1,91,0.0
docs/api,5,90,0.0
tools/codex/runs/20260228_1/B_tooling/LOGS,1,90,0.0
tools/codex/runs/20260228_2/B_tooling/LOGS,1,90,0.0
tools/codex/Z_aggregator/RUN_20260226_180152/LOGS,1,88,0.0
tools/codex/Z_aggregator/RUN_20260226_180339/LOGS,1,88,0.0
tools/codex/Z_aggregator/RUN_20260226_180543/LOGS,1,88,0.0
tools/codex/Z_aggregator/RUN_20260226_180629/LOGS,1,88,0.0
tools/codex/Z_aggregator/RUN_20260226_180800/LOGS,1,88,0.0
tools/codex/runs/20260228_1/A_core/LOGS,1,87,0.0
tools/codex/runs/20260228_2/A_core/LOGS,1,87,0.0
docs/governance,2,85,0.0
packages/tooling/_smoke,1,71,0.0
tools/codex/worktrees/A_core/packages/tooling/_smoke,1,71,0.0
tools/codex/worktrees/B_tooling/packages/tooling/_smoke,1,71,0.0
tools/codex/worktrees/C_features/packages/tooling/_smoke,1,71,0.0
tools/codex/worktrees/D_validation/packages/tooling/_smoke,1,71,0.0
tools/codex/worktrees/Z_aggregator/packages/tooling/_smoke,1,71,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/tooling/_smoke,1,71,0.0
tools/codex/runs/_doctor_artifacts,4,69,0.0
artifacts/keystone-pitch-engine/programs/retention-test/20260304_010101_AAAA,1,45,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/contracts/src/fixtures/pitch,1,45,0.0
tools/codex/worktrees/Z_aggregator/packages/contracts/src/fixtures/pitch,1,45,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/contracts/src/fixtures/pitch,1,45,0.0
assets,1,39,0.0
monitoring,1,39,0.0
logging,1,27,0.0
terraform,1,26,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/runtime/pitch-engine/triage-notes/test-run/scene-01/seq-01,1,24,0.0
helm,1,21,0.0
artifacts/keystone-pitch-engine/programs/retention-prune/20260304_000003_A003,1,20,0.0
artifacts/keystone-pitch-engine/programs/retention-prune/20260304_000004_A004,1,20,0.0
k8s,1,20,0.0
tools/codex/runs/20260301_011534_EF0A/B_tooling_testprobe,1,4,0.0
docs/codex-kernel/docs/codex-kernel,1,0,0.0
tools/codex/worktrees/A_core/docs/codex-kernel/docs/codex-kernel,1,0,0.0
tools/codex/worktrees/B_tooling/docs/codex-kernel/docs/codex-kernel,1,0,0.0
tools/codex/worktrees/C_features/docs/codex-kernel/docs/codex-kernel,1,0,0.0
tools/codex/worktrees/D_validation/docs/codex-kernel/docs/codex-kernel,1,0,0.0
tools/codex/worktrees/Z_aggregator/docs/codex-kernel/docs/codex-kernel,1,0,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/codex-kernel/docs/codex-kernel,1,0,0.0
tools/_local/worktree_wash/20260301_022038/A_core,5,0,0.0
tools/_local/worktree_wash/20260301_022038/B_tooling,5,0,0.0
tools/_local/worktree_wash/20260301_022038/C_features,5,0,0.0
tools/_local/worktree_wash/20260301_022038/D_validation,5,0,0.0
